0.60 0.0232
0.65 0.0494
0.70 0.0756
0.75 0.1018
0.80 0.1280
0.85 0.1542
0.90 0.1804
0.95 0.2066
1.00 0.2328
1.05 0.2591
1.10 0.2853
1.15 0.3115
1.20 0.3377
1.23 0.3534
1.23 0.3528
1.25 0.3568
1.30 0.3669
1.35 0.3770
1.40 0.3871
1.45 0.3972
1.50 0.4072
1.55 0.4173
1.60 0.4274
1.65 0.4375
1.70 0.4476
1.75 0.4576
1.80 0.4677
1.85 0.4778
1.90 0.4879
1.95 0.4980
2.00 0.5080
2.05 0.5181
2.10 0.5282
2.15 0.5383
2.20 0.5484
2.25 0.5584
2.30 0.5685
2.35 0.5786
2.40 0.5887
2.45 0.5988
2.50 0.6088
