0.3 1.0 1.e-120
0.5 1.0 1.e-120
0.7 1.0 1.e-120
1.0 1.0 1.e-120
1.4 1.0 1.e-120
2.0 1.0 1.e-120
3.0 1.0 1.e-120
5.0 1.0 1.e-120
7.0 1.0 1.e-120
10.0 1.0 1.e-120
14.0 1.0 1.e-120
20.0 1.0 1.e-120
30.0 1.0 1.e-120
