1.980e0   1.2747e0  1.539e-3
2.000e0   1.2740e0  1.588e-3
2.020e0   1.2733e0  1.540e-3
2.041e0   1.2724e0  1.412e-3
2.062e0   1.2714e0  1.244e-3
2.083e0   1.2703e0  1.068e-3
2.105e0   1.2690e0  8.414e-4
2.130e0   1.2674e0  5.650e-4
2.150e0   1.2659e0  4.320e-4
2.170e0   1.2644e0  3.500e-4
2.190e0   1.2628e0  2.870e-4
2.220e0   1.2604e0  2.210e-4
2.240e0   1.2586e0  2.030e-4
2.245e0   1.2582e0  2.010e-4
2.250e0   1.2577e0  2.030e-4
2.260e0   1.2567e0  2.140e-4
2.270e0   1.2558e0  2.320e-4
2.290e0   1.2538e0  2.890e-4
2.310e0   1.2518e0  3.810e-4
2.330e0   1.2497e0  4.620e-4
2.350e0   1.2475e0  5.480e-4
2.370e0   1.2451e0  6.180e-4
2.390e0   1.2427e0  6.800e-4
2.410e0   1.2400e0  7.300e-4
2.430e0   1.2373e0  7.820e-4
2.460e0   1.2327e0  8.480e-4
2.500e0   1.2258e0  9.250e-4

