16624.07 16598.52 7.19294e-08 1.79945e-10 1.79945e-10 7.19824e-08
16598.52 16573.02 7.13864e-08 1.77464e-10 1.77464e-10 7.14923e-08
16573.02 16547.59 7.40713e-08 1.80934e-10 1.80934e-10 7.44319e-08
16547.59 16522.24 7.44506e-08 1.81504e-10 1.81504e-10 7.43842e-08
16522.24 16496.97 7.58609e-08 1.83009e-10 1.83009e-10 7.60403e-08
16496.97 16471.77 7.81146e-08 1.85201e-10 1.85201e-10 7.83269e-08
16471.77 16446.65 7.90775e-08 1.85317e-10 1.85317e-10 7.93194e-08
16446.65 16421.61 8.00112e-08 1.86355e-10 1.86355e-10 8.00540e-08
16421.61 16396.64 8.20400e-08 1.88339e-10 1.88339e-10 8.22220e-08
16396.64 16371.75 8.46445e-08 1.91685e-10 1.91685e-10 8.44196e-08
16371.75 16346.94 8.55751e-08 1.92992e-10 1.92992e-10 8.54895e-08
16346.94 16322.20 8.74010e-08 1.95541e-10 1.95541e-10 8.72577e-08
16322.20 16297.53 8.87199e-08 1.97218e-10 1.97218e-10 8.85970e-08
16297.53 16272.94 8.99098e-08 1.99194e-10 1.99194e-10 9.00649e-08
16272.94 16248.43 9.05499e-08 2.00463e-10 2.00463e-10 9.04980e-08
16248.43 16223.98 9.21694e-08 2.02297e-10 2.02297e-10 9.19940e-08
16223.98 16199.61 9.32121e-08 2.04120e-10 2.04120e-10 9.31120e-08
16199.61 16175.32 9.52647e-08 2.07432e-10 2.07432e-10 9.52562e-08
16175.32 16151.10 9.69722e-08 2.10044e-10 2.10044e-10 9.70134e-08
16151.10 16126.94 9.78452e-08 2.11601e-10 2.11601e-10 9.80032e-08
16126.94 16102.87 9.92760e-08 2.13901e-10 2.13901e-10 9.91142e-08
16102.87 16078.86 1.01274e-07 2.16835e-10 2.16835e-10 1.01073e-07
16078.86 16054.92 1.02891e-07 2.19552e-10 2.19552e-10 1.03050e-07
16054.92 16031.06 1.04018e-07 2.21568e-10 2.21568e-10 1.04531e-07
16031.06 16007.27 1.05280e-07 2.24000e-10 2.24000e-10 1.04896e-07
16007.27 15983.54 1.06615e-07 2.26803e-10 2.26803e-10 1.06577e-07
15983.54 15959.89 1.06092e-07 2.27219e-10 2.27219e-10 1.05970e-07
15959.89 15936.31 1.07386e-07 2.30446e-10 2.30446e-10 1.07383e-07
15936.31 15912.79 1.09045e-07 2.31861e-10 2.31861e-10 1.09061e-07
15912.79 15889.35 1.11853e-07 2.36841e-10 2.36841e-10 1.11852e-07
15889.35 15865.97 1.13311e-07 2.39390e-10 2.39390e-10 1.13488e-07
15865.97 15842.67 1.14831e-07 2.42109e-10 2.42109e-10 1.14790e-07
15842.67 15819.43 1.16247e-07 2.44665e-10 2.44665e-10 1.16265e-07
15819.43 15796.26 1.17365e-07 2.46751e-10 2.46751e-10 1.17603e-07
15796.26 15773.16 1.18605e-07 2.48052e-10 2.48052e-10 1.18612e-07
15773.16 15750.12 1.20946e-07 2.50982e-10 2.50982e-10 1.20612e-07
15750.12 15727.16 1.22506e-07 2.52690e-10 2.52690e-10 1.22550e-07
15727.16 15704.26 1.24426e-07 2.54734e-10 2.54734e-10 1.24828e-07
15704.26 15681.42 1.25244e-07 2.55616e-10 2.55616e-10 1.25176e-07
15681.42 15658.65 1.25214e-07 2.54963e-10 2.54963e-10 1.24698e-07
15658.65 15635.95 1.27037e-07 2.56232e-10 2.56232e-10 1.27018e-07
15635.95 15613.32 1.29506e-07 2.57700e-10 2.57700e-10 1.30203e-07
15613.32 15590.75 1.29255e-07 2.55201e-10 2.55201e-10 1.29337e-07
15590.75 15568.24 1.31388e-07 2.56080e-10 2.56080e-10 1.31046e-07
15568.24 15545.80 1.31335e-07 2.54044e-10 2.54044e-10 1.31464e-07
15545.80 15523.42 1.32043e-07 2.53919e-10 2.53919e-10 1.32224e-07
15523.42 15501.11 1.27877e-07 2.45688e-10 2.45688e-10 1.27869e-07
15501.11 15478.87 1.20497e-07 2.33628e-10 2.33628e-10 1.20636e-07
15478.87 15456.68 1.23496e-07 2.31474e-10 2.31474e-10 1.23255e-07
15456.68 15434.56 1.25440e-07 2.31299e-10 2.31299e-10 1.25240e-07
15434.56 15412.50 1.30889e-07 2.33717e-10 2.33717e-10 1.30995e-07
15412.50 15390.51 1.32266e-07 2.30248e-10 2.30248e-10 1.32131e-07
15390.51 15368.58 1.42020e-07 2.36017e-10 2.36017e-10 1.41936e-07
15368.58 15346.71 1.42123e-07 2.32894e-10 2.32894e-10 1.41753e-07
15346.71 15324.90 1.25059e-07 2.15690e-10 2.15690e-10 1.25195e-07
15324.90 15303.16 1.41443e-07 2.23974e-10 2.23974e-10 1.41660e-07
15303.16 15281.48 1.47913e-07 2.26294e-10 2.26294e-10 1.47773e-07
15281.48 15259.85 1.49258e-07 2.22168e-10 2.22168e-10 1.48955e-07
15259.85 15238.29 1.48391e-07 2.18275e-10 2.18275e-10 1.48237e-07
15238.29 15216.79 1.47517e-07 2.14610e-10 2.14610e-10 1.47475e-07
15216.79 15195.35 1.42810e-07 2.05104e-10 2.05104e-10 1.42768e-07
15195.35 15173.97 1.44994e-07 2.00888e-10 2.00888e-10 1.45253e-07
15173.97 15152.66 1.55471e-07 2.06447e-10 2.06447e-10 1.55390e-07
15152.66 15131.40 1.47842e-07 1.95060e-10 1.95060e-10 1.47755e-07
15131.40 15110.20 1.53944e-07 1.96629e-10 1.96629e-10 1.53927e-07
15110.20 15089.06 1.58556e-07 1.94843e-10 1.94843e-10 1.58578e-07
