10032.31  9917.82 1.70801e-08 0.0 0.0 1.70801e-08
 9917.82  9804.10 1.96924e-08 0.0 0.0 1.96924e-08
 9804.10  9691.89 2.29387e-08 0.0 0.0 2.29387e-08
 9691.89  9581.20 3.00536e-08 0.0 0.0 3.00536e-08
 9581.20  9472.11 3.23115e-08 0.0 0.0 3.23115e-08
 9472.11  9364.61 3.63922e-08 0.0 0.0 3.63922e-08
 9364.61  9258.70 3.81394e-08 0.0 0.0 3.81394e-08
 9258.70  9154.41 3.61531e-08 0.0 0.0 3.61531e-08
 9154.41  9051.78 2.36775e-08 0.0 0.0 2.36775e-08
 9051.78  8950.87 3.24786e-09 0.0 0.0 3.24786e-09
 8950.87  8851.63 6.98561e-09 0.0 0.0 6.98561e-09
 8851.63  8754.07 1.61936e-09 0.0 0.0 1.61936e-09
 8754.07  8658.19 7.98517e-09 0.0 0.0 7.98517e-09
 8658.19  8563.99 2.65349e-09 0.0 0.0 2.65349e-09
 8563.99  8471.45 4.75676e-10 0.0 0.0 4.75676e-10
 8471.45  8380.61 1.17220e-08 0.0 0.0 1.17220e-08
 8380.61  8291.46 1.78540e-08 0.0 0.0 1.78540e-08
 8291.46  8203.94 2.84646e-08 0.0 0.0 2.84646e-08
 8203.94  8118.09 3.65097e-08 0.0 0.0 3.65097e-08
 8118.09  8033.89 4.50246e-08 0.0 0.0 4.50246e-08
 8033.89  7951.30 4.99877e-08 0.0 0.0 4.99877e-08
 7951.30  7870.32 6.65413e-08 0.0 0.0 6.65413e-08
 7870.32  7790.91 5.52803e-08 0.0 0.0 5.52803e-08
 7790.91  7713.06 4.62062e-08 0.0 0.0 4.62062e-08
 7713.06  7636.78 3.65964e-08 0.0 0.0 3.65964e-08
 7636.78  7561.99 2.32257e-08 0.0 0.0 2.32257e-08
 7561.99  7488.71 1.32015e-08 0.0 0.0 1.32015e-08
 7488.71  7416.92 6.89039e-10 0.0 0.0 6.89039e-10
 7416.92  7346.57 8.31023e-13 0.0 0.0 8.31023e-13
 7346.57  7277.65 2.43120e-10 0.0 0.0 2.43120e-10
 7277.65  7210.14 3.42883e-10 0.0 0.0 3.42883e-10
 7210.14  7144.00 2.14392e-09 0.0 0.0 2.14392e-09
 7144.00  7079.21 4.71676e-10 0.0 0.0 4.71676e-10
 7079.21  7015.76 7.02371e-13 0.0 0.0 7.02371e-13
 7015.76  6953.59 9.15895e-10 0.0 0.0 9.15895e-10
 6953.59  6892.69 2.08515e-11 0.0 0.0 2.08515e-11
 6892.69  6833.04 3.30010e-09 0.0 0.0 3.30010e-09
 6833.04  6774.59 3.61041e-09 0.0 0.0 3.61041e-09
 6774.59  6717.37 5.12299e-09 0.0 0.0 5.12299e-09
 6717.37  6661.30 7.07219e-09 0.0 0.0 7.07219e-09
 6661.30  6606.35 6.71757e-09 0.0 0.0 6.71757e-09
 6606.35  6552.52 4.85989e-09 0.0 0.0 4.85989e-09
 6552.52  6499.79 1.42885e-08 0.0 0.0 1.42885e-08
 6499.79  6448.12 1.91276e-08 0.0 0.0 1.91276e-08
 6448.12  6397.48 1.75910e-08 0.0 0.0 1.75910e-08
 6397.48  6347.85 2.55617e-08 0.0 0.0 2.55617e-08
 6347.85  6299.21 2.82714e-08 0.0 0.0 2.82714e-08
 6299.21  6251.53 2.78966e-08 0.0 0.0 2.78966e-08
 6251.53  6204.77 1.65910e-08 0.0 0.0 1.65910e-08
 6204.77  6158.93 8.01979e-09 0.0 0.0 8.01979e-09
 6158.93  6114.01 4.72644e-09 0.0 0.0 4.72644e-09
 6114.01  6069.94 5.75224e-09 0.0 0.0 5.75224e-09
 6069.94  6026.70 4.89963e-09 0.0 0.0 4.89963e-09
 6026.70  5984.30 5.56028e-09 0.0 0.0 5.56028e-09
 5984.30  5942.71 4.17677e-09 0.0 0.0 4.17677e-09
 5942.71  5901.88 3.95815e-09 0.0 0.0 3.95815e-09
 5901.88  5861.82 2.86873e-09 0.0 0.0 2.86873e-09
 5861.82  5822.48 6.01743e-09 0.0 0.0 6.01743e-09
 5822.48  5783.87 5.10999e-09 0.0 0.0 5.10999e-09
 5783.87  5745.97 1.25590e-09 0.0 0.0 1.25590e-09
 5745.97  5708.73 4.73234e-09 0.0 0.0 4.73234e-09
 5708.73  5672.18 4.36717e-09 0.0 0.0 4.36717e-09
 5672.18  5636.26 2.37336e-09 0.0 0.0 2.37336e-09
 5636.26  5600.96 1.87607e-09 0.0 0.0 1.87607e-09
