 2.87339  2.87345 2.02147e-10 0.0 0.0 2.02147e-10
 2.87345  2.87350 2.27539e-10 0.0 0.0 2.27539e-10
 2.87350  2.87356 2.38416e-10 0.0 0.0 2.38416e-10
 2.87356  2.87362 2.49647e-10 0.0 0.0 2.49647e-10
 2.87362  2.87368 2.53814e-10 0.0 0.0 2.53814e-10
 2.87368  2.87373 2.39251e-10 0.0 0.0 2.39251e-10
 2.87373  2.87379 2.25461e-10 0.0 0.0 2.25461e-10
 2.87379  2.87385 2.12277e-10 0.0 0.0 2.12277e-10
 2.87385  2.87391 2.33760e-10 0.0 0.0 2.33760e-10
 2.87391  2.87396 2.37973e-10 0.0 0.0 2.37973e-10
 2.87396  2.87402 2.04148e-10 0.0 0.0 2.04148e-10
 2.87402  2.87408 8.82205e-11 0.0 0.0 8.82205e-11
 2.87408  2.87414 1.28672e-10 0.0 0.0 1.28672e-10
 2.87414  2.87419 2.13883e-10 0.0 0.0 2.13883e-10
 2.87419  2.87425 2.50908e-10 0.0 0.0 2.50908e-10
 2.87425  2.87431 2.65894e-10 0.0 0.0 2.65894e-10
 2.87431  2.87437 2.73118e-10 0.0 0.0 2.73118e-10
 2.87437  2.87442 2.81858e-10 0.0 0.0 2.81858e-10
 2.87442  2.87448 2.84662e-10 0.0 0.0 2.84662e-10
 2.87448  2.87454 2.77379e-10 0.0 0.0 2.77379e-10
 2.87454  2.87460 2.58037e-10 0.0 0.0 2.58037e-10
 2.87460  2.87465 1.49259e-10 0.0 0.0 1.49259e-10
 2.87465  2.87471 2.44043e-10 0.0 0.0 2.44043e-10
 2.87471  2.87477 2.73412e-10 0.0 0.0 2.73412e-10
 2.87477  2.87483 2.81602e-10 0.0 0.0 2.81602e-10
 2.87483  2.87488 2.84658e-10 0.0 0.0 2.84658e-10
 2.87488  2.87494 2.77489e-10 0.0 0.0 2.77489e-10
 2.87494  2.87500 2.77292e-10 0.0 0.0 2.77292e-10
 2.87500  2.87506 2.96170e-10 0.0 0.0 2.96170e-10
 2.87506  2.87511 2.91877e-10 0.0 0.0 2.91877e-10
 2.87511  2.87517 2.94867e-10 0.0 0.0 2.94867e-10
 2.87517  2.87523 3.00368e-10 0.0 0.0 3.00368e-10
 2.87523  2.87529 2.98262e-10 0.0 0.0 2.98262e-10
 2.87529  2.87534 2.45184e-10 0.0 0.0 2.45184e-10
 2.87534  2.87540 2.60033e-10 0.0 0.0 2.60033e-10
 2.87540  2.87546 2.93148e-10 0.0 0.0 2.93148e-10
 2.87546  2.87552 3.04871e-10 0.0 0.0 3.04871e-10
 2.87552  2.87557 3.13525e-10 0.0 0.0 3.13525e-10
 2.87557  2.87563 3.16632e-10 0.0 0.0 3.16632e-10
 2.87563  2.87569 3.16719e-10 0.0 0.0 3.16719e-10
 2.87569  2.87575 3.15443e-10 0.0 0.0 3.15443e-10
 2.87575  2.87580 2.99464e-10 0.0 0.0 2.99464e-10
 2.87580  2.87586 3.08936e-10 0.0 0.0 3.08936e-10
 2.87586  2.87592 3.06233e-10 0.0 0.0 3.06233e-10
 2.87592  2.87598 2.97503e-10 0.0 0.0 2.97503e-10
 2.87598  2.87603 3.11579e-10 0.0 0.0 3.11579e-10
 2.87603  2.87609 3.18327e-10 0.0 0.0 3.18327e-10
 2.87609  2.87615 3.18535e-10 0.0 0.0 3.18535e-10
 2.87615  2.87621 3.14606e-10 0.0 0.0 3.14606e-10
 2.87621  2.87626 3.09212e-10 0.0 0.0 3.09212e-10
 2.87626  2.87632 3.08942e-10 0.0 0.0 3.08942e-10
 2.87632  2.87638 3.08897e-10 0.0 0.0 3.08897e-10
 2.87638  2.87644 3.12198e-10 0.0 0.0 3.12198e-10
 2.87644  2.87649 3.07595e-10 0.0 0.0 3.07595e-10
 2.87649  2.87655 3.07562e-10 0.0 0.0 3.07562e-10
 2.87655  2.87661 2.74864e-10 0.0 0.0 2.74864e-10
 2.87661  2.87667 3.05135e-10 0.0 0.0 3.05135e-10
 2.87667  2.87672 3.09550e-10 0.0 0.0 3.09550e-10
 2.87672  2.87678 3.07402e-10 0.0 0.0 3.07402e-10
 2.87678  2.87684 2.97931e-10 0.0 0.0 2.97931e-10
 2.87684  2.87690 2.95474e-10 0.0 0.0 2.95474e-10
 2.87690  2.87695 2.86237e-10 0.0 0.0 2.86237e-10
 2.87695  2.87701 2.63496e-10 0.0 0.0 2.63496e-10
 2.87701  2.87707 1.94312e-10 0.0 0.0 1.94312e-10
 2.87707  2.87713 2.70540e-10 0.0 0.0 2.70540e-10
 2.87713  2.87718 2.47048e-10 0.0 0.0 2.47048e-10
 2.87718  2.87724 2.88290e-10 0.0 0.0 2.88290e-10
 2.87724  2.87730 2.93694e-10 0.0 0.0 2.93694e-10
 2.87730  2.87736 2.93401e-10 0.0 0.0 2.93401e-10
 2.87736  2.87741 2.91112e-10 0.0 0.0 2.91112e-10
 2.87741  2.87747 2.77981e-10 0.0 0.0 2.77981e-10
 2.87747  2.87753 2.58649e-10 0.0 0.0 2.58649e-10
 2.87753  2.87759 2.63881e-10 0.0 0.0 2.63881e-10
 2.87759  2.87764 2.34903e-10 0.0 0.0 2.34903e-10
 2.87764  2.87770 1.69378e-10 0.0 0.0 1.69378e-10
 2.87770  2.87776 1.57056e-10 0.0 0.0 1.57056e-10
 2.87776  2.87782 1.71699e-10 0.0 0.0 1.71699e-10
 2.87782  2.87788 1.42033e-10 0.0 0.0 1.42033e-10
 2.87788  2.87793 3.68594e-11 0.0 0.0 3.68594e-11
 2.87793  2.87799 1.52888e-10 0.0 0.0 1.52888e-10
 2.87799  2.87805 2.10516e-10 0.0 0.0 2.10516e-10
 2.87805  2.87811 2.43441e-10 0.0 0.0 2.43441e-10
 2.87811  2.87816 2.61162e-10 0.0 0.0 2.61162e-10
 2.87816  2.87822 2.69256e-10 0.0 0.0 2.69256e-10
 2.87822  2.87828 2.74639e-10 0.0 0.0 2.74639e-10
 2.87828  2.87834 2.77570e-10 0.0 0.0 2.77570e-10
 2.87834  2.87839 2.70118e-10 0.0 0.0 2.70118e-10
 2.87839  2.87845 2.19039e-10 0.0 0.0 2.19039e-10
 2.87845  2.87851 2.84342e-10 0.0 0.0 2.84342e-10
 2.87851  2.87857 2.97494e-10 0.0 0.0 2.97494e-10
 2.87857  2.87862 2.98711e-10 0.0 0.0 2.98711e-10
 2.87862  2.87868 3.00511e-10 0.0 0.0 3.00511e-10
 2.87868  2.87874 3.00890e-10 0.0 0.0 3.00890e-10
 2.87874  2.87880 2.95501e-10 0.0 0.0 2.95501e-10
 2.87880  2.87885 2.84604e-10 0.0 0.0 2.84604e-10
 2.87885  2.87891 2.73360e-10 0.0 0.0 2.73360e-10
 2.87891  2.87897 2.62947e-10 0.0 0.0 2.62947e-10
 2.87897  2.87903 2.62007e-10 0.0 0.0 2.62007e-10
 2.87903  2.87908 2.00125e-10 0.0 0.0 2.00125e-10
 2.87908  2.87914 2.37121e-10 0.0 0.0 2.37121e-10
 2.87914  2.87920 2.67588e-10 0.0 0.0 2.67588e-10
 2.87920  2.87926 2.51791e-10 0.0 0.0 2.51791e-10
 2.87926  2.87931 2.90003e-10 0.0 0.0 2.90003e-10
 2.87931  2.87937 2.94073e-10 0.0 0.0 2.94073e-10
 2.87937  2.87943 2.92065e-10 0.0 0.0 2.92065e-10
 2.87943  2.87949 2.74687e-10 0.0 0.0 2.74687e-10
 2.87949  2.87954 2.87905e-10 0.0 0.0 2.87905e-10
 2.87954  2.87960 2.99654e-10 0.0 0.0 2.99654e-10
 2.87960  2.87966 2.99332e-10 0.0 0.0 2.99332e-10
 2.87966  2.87972 2.94930e-10 0.0 0.0 2.94930e-10
 2.87972  2.87978 2.63294e-10 0.0 0.0 2.63294e-10
 2.87978  2.87983 2.75914e-10 0.0 0.0 2.75914e-10
 2.87983  2.87989 2.79264e-10 0.0 0.0 2.79264e-10
 2.87989  2.87995 2.50211e-10 0.0 0.0 2.50211e-10
 2.87995  2.88001 2.38528e-10 0.0 0.0 2.38528e-10
 2.88001  2.88006 2.83713e-10 0.0 0.0 2.83713e-10
 2.88006  2.88012 2.85316e-10 0.0 0.0 2.85316e-10
 2.88012  2.88018 2.73330e-10 0.0 0.0 2.73330e-10
 2.88018  2.88024 2.27348e-10 0.0 0.0 2.27348e-10
 2.88024  2.88029 2.21013e-10 0.0 0.0 2.21013e-10
 2.88029  2.88035 1.00054e-10 0.0 0.0 1.00054e-10
 2.88035  2.88041 1.59006e-10 0.0 0.0 1.59006e-10
 2.88041  2.88047 2.08707e-10 0.0 0.0 2.08707e-10
 2.88047  2.88052 2.65990e-10 0.0 0.0 2.65990e-10
 2.88052  2.88058 2.80015e-10 0.0 0.0 2.80015e-10
 2.88058  2.88064 2.71461e-10 0.0 0.0 2.71461e-10
 2.88064  2.88070 2.72722e-10 0.0 0.0 2.72722e-10
 2.88070  2.88075 2.90105e-10 0.0 0.0 2.90105e-10
 2.88075  2.88081 2.87838e-10 0.0 0.0 2.87838e-10
 2.88081  2.88087 2.85829e-10 0.0 0.0 2.85829e-10
 2.88087  2.88093 2.57933e-10 0.0 0.0 2.57933e-10
 2.88093  2.88098 2.86544e-10 0.0 0.0 2.86544e-10
 2.88098  2.88104 2.80949e-10 0.0 0.0 2.80949e-10
 2.88104  2.88110 2.54827e-10 0.0 0.0 2.54827e-10
 2.88110  2.88116 1.92969e-10 0.0 0.0 1.92969e-10
 2.88116  2.88122 2.41787e-10 0.0 0.0 2.41787e-10
 2.88122  2.88127 2.48522e-10 0.0 0.0 2.48522e-10
 2.88127  2.88133 2.04764e-10 0.0 0.0 2.04764e-10
 2.88133  2.88139 9.31696e-11 0.0 0.0 9.31696e-11
 2.88139  2.88145 1.89898e-10 0.0 0.0 1.89898e-10
 2.88145  2.88150 1.84079e-10 0.0 0.0 1.84079e-10
 2.88150  2.88156 1.85411e-10 0.0 0.0 1.85411e-10
 2.88156  2.88162 2.24124e-10 0.0 0.0 2.24124e-10
 2.88162  2.88168 2.38042e-10 0.0 0.0 2.38042e-10
 2.88168  2.88173 2.83212e-10 0.0 0.0 2.83212e-10
 2.88173  2.88179 2.89014e-10 0.0 0.0 2.89014e-10
 2.88179  2.88185 2.91153e-10 0.0 0.0 2.91153e-10
 2.88185  2.88191 2.87101e-10 0.0 0.0 2.87101e-10
 2.88191  2.88196 2.76262e-10 0.0 0.0 2.76262e-10
 2.88196  2.88202 3.00465e-10 0.0 0.0 3.00465e-10
 2.88202  2.88208 3.06688e-10 0.0 0.0 3.06688e-10
 2.88208  2.88214 3.02279e-10 0.0 0.0 3.02279e-10
 2.88214  2.88220 3.04113e-10 0.0 0.0 3.04113e-10
 2.88220  2.88225 3.02607e-10 0.0 0.0 3.02607e-10
 2.88225  2.88231 2.84932e-10 0.0 0.0 2.84932e-10
 2.88231  2.88237 2.75303e-10 0.0 0.0 2.75303e-10
 2.88237  2.88243 2.85031e-10 0.0 0.0 2.85031e-10
 2.88243  2.88248 2.99826e-10 0.0 0.0 2.99826e-10
 2.88248  2.88254 2.92998e-10 0.0 0.0 2.92998e-10
 2.88254  2.88260 2.80450e-10 0.0 0.0 2.80450e-10
 2.88260  2.88266 2.22828e-10 0.0 0.0 2.22828e-10
 2.88266  2.88271 2.47041e-10 0.0 0.0 2.47041e-10
 2.88271  2.88277 2.46534e-10 0.0 0.0 2.46534e-10
 2.88277  2.88283 2.37657e-10 0.0 0.0 2.37657e-10
 2.88283  2.88289 2.30501e-10 0.0 0.0 2.30501e-10
 2.88289  2.88294 2.72891e-10 0.0 0.0 2.72891e-10
 2.88294  2.88300 2.67937e-10 0.0 0.0 2.67937e-10
 2.88300  2.88306 2.82029e-10 0.0 0.0 2.82029e-10
 2.88306  2.88312 2.97223e-10 0.0 0.0 2.97223e-10
 2.88312  2.88318 3.01633e-10 0.0 0.0 3.01633e-10
 2.88318  2.88323 2.85748e-10 0.0 0.0 2.85748e-10
 2.88323  2.88329 3.00848e-10 0.0 0.0 3.00848e-10
 2.88329  2.88335 3.03864e-10 0.0 0.0 3.03864e-10
 2.88335  2.88341 3.09108e-10 0.0 0.0 3.09108e-10
 2.88341  2.88346 3.11194e-10 0.0 0.0 3.11194e-10
 2.88346  2.88352 3.08355e-10 0.0 0.0 3.08355e-10
 2.88352  2.88358 3.03767e-10 0.0 0.0 3.03767e-10
 2.88358  2.88364 2.91633e-10 0.0 0.0 2.91633e-10
 2.88364  2.88369 2.78746e-10 0.0 0.0 2.78746e-10
 2.88369  2.88375 2.70380e-10 0.0 0.0 2.70380e-10
 2.88375  2.88381 2.36466e-10 0.0 0.0 2.36466e-10
 2.88381  2.88387 2.39631e-10 0.0 0.0 2.39631e-10
 2.88387  2.88393 2.61721e-10 0.0 0.0 2.61721e-10
 2.88393  2.88398 2.85437e-10 0.0 0.0 2.85437e-10
 2.88398  2.88404 2.91263e-10 0.0 0.0 2.91263e-10
 2.88404  2.88410 2.81375e-10 0.0 0.0 2.81375e-10
 2.88410  2.88416 2.71211e-10 0.0 0.0 2.71211e-10
 2.88416  2.88421 1.98567e-10 0.0 0.0 1.98567e-10
 2.88421  2.88427 2.41343e-10 0.0 0.0 2.41343e-10
 2.88427  2.88433 2.50242e-10 0.0 0.0 2.50242e-10
 2.88433  2.88439 2.02771e-10 0.0 0.0 2.02771e-10
 2.88439  2.88444 8.73132e-11 0.0 0.0 8.73132e-11
 2.88444  2.88450 2.08400e-10 0.0 0.0 2.08400e-10
 2.88450  2.88456 2.55239e-10 0.0 0.0 2.55239e-10
 2.88456  2.88462 2.45576e-10 0.0 0.0 2.45576e-10
 2.88462  2.88467 2.64983e-10 0.0 0.0 2.64983e-10
 2.88467  2.88473 2.85803e-10 0.0 0.0 2.85803e-10
 2.88473  2.88479 2.80711e-10 0.0 0.0 2.80711e-10
 2.88479  2.88485 2.89242e-10 0.0 0.0 2.89242e-10
 2.88485  2.88491 2.89834e-10 0.0 0.0 2.89834e-10
 2.88491  2.88496 2.90720e-10 0.0 0.0 2.90720e-10
 2.88496  2.88502 2.81307e-10 0.0 0.0 2.81307e-10
 2.88502  2.88508 2.23638e-10 0.0 0.0 2.23638e-10
 2.88508  2.88514 2.29613e-10 0.0 0.0 2.29613e-10
 2.88514  2.88519 1.71984e-10 0.0 0.0 1.71984e-10
 2.88519  2.88525 1.38960e-10 0.0 0.0 1.38960e-10
 2.88525  2.88531 2.52301e-10 0.0 0.0 2.52301e-10
 2.88531  2.88537 2.77573e-10 0.0 0.0 2.77573e-10
 2.88537  2.88543 2.85593e-10 0.0 0.0 2.85593e-10
 2.88543  2.88548 2.80275e-10 0.0 0.0 2.80275e-10
 2.88548  2.88554 2.84296e-10 0.0 0.0 2.84296e-10
 2.88554  2.88560 2.77383e-10 0.0 0.0 2.77383e-10
 2.88560  2.88566 2.61451e-10 0.0 0.0 2.61451e-10
 2.88566  2.88571 2.66112e-10 0.0 0.0 2.66112e-10
 2.88571  2.88577 2.47704e-10 0.0 0.0 2.47704e-10
 2.88577  2.88583 2.11857e-10 0.0 0.0 2.11857e-10
 2.88583  2.88589 1.08133e-10 0.0 0.0 1.08133e-10
 2.88589  2.88594 1.83946e-10 0.0 0.0 1.83946e-10
 2.88594  2.88600 1.89144e-10 0.0 0.0 1.89144e-10
 2.88600  2.88606 2.25099e-10 0.0 0.0 2.25099e-10
 2.88606  2.88612 2.32994e-10 0.0 0.0 2.32994e-10
 2.88612  2.88618 2.16734e-10 0.0 0.0 2.16734e-10
 2.88618  2.88623 1.58143e-10 0.0 0.0 1.58143e-10
 2.88623  2.88629 7.13171e-11 0.0 0.0 7.13171e-11
 2.88629  2.88635 1.40153e-10 0.0 0.0 1.40153e-10
 2.88635  2.88641 2.08773e-10 0.0 0.0 2.08773e-10
 2.88641  2.88646 2.14717e-10 0.0 0.0 2.14717e-10
 2.88646  2.88652 1.14457e-10 0.0 0.0 1.14457e-10
 2.88652  2.88658 1.96336e-10 0.0 0.0 1.96336e-10
 2.88658  2.88664 2.47102e-10 0.0 0.0 2.47102e-10
 2.88664  2.88669 2.66794e-10 0.0 0.0 2.66794e-10
 2.88669  2.88675 2.79716e-10 0.0 0.0 2.79716e-10
 2.88675  2.88681 2.84163e-10 0.0 0.0 2.84163e-10
 2.88681  2.88687 2.81568e-10 0.0 0.0 2.81568e-10
 2.88687  2.88693 2.89006e-10 0.0 0.0 2.89006e-10
 2.88693  2.88698 2.97059e-10 0.0 0.0 2.97059e-10
 2.88698  2.88704 2.98549e-10 0.0 0.0 2.98549e-10
 2.88704  2.88710 2.97327e-10 0.0 0.0 2.97327e-10
 2.88710  2.88716 3.00657e-10 0.0 0.0 3.00657e-10
 2.88716  2.88721 2.99595e-10 0.0 0.0 2.99595e-10
 2.88721  2.88727 2.98112e-10 0.0 0.0 2.98112e-10
 2.88727  2.88733 2.91727e-10 0.0 0.0 2.91727e-10
 2.88733  2.88739 2.87634e-10 0.0 0.0 2.87634e-10
 2.88739  2.88745 2.84841e-10 0.0 0.0 2.84841e-10
 2.88745  2.88750 2.75973e-10 0.0 0.0 2.75973e-10
 2.88750  2.88756 2.59034e-10 0.0 0.0 2.59034e-10
 2.88756  2.88762 2.22976e-10 0.0 0.0 2.22976e-10
 2.88762  2.88768 1.25271e-10 0.0 0.0 1.25271e-10
 2.88768  2.88773 1.38041e-10 0.0 0.0 1.38041e-10
 2.88773  2.88779 1.84812e-10 0.0 0.0 1.84812e-10
 2.88779  2.88785 8.47281e-11 0.0 0.0 8.47281e-11
 2.88785  2.88791 2.24706e-10 0.0 0.0 2.24706e-10
 2.88791  2.88797 2.39649e-10 0.0 0.0 2.39649e-10
 2.88797  2.88802 1.68906e-10 0.0 0.0 1.68906e-10
 2.88802  2.88808 1.95504e-10 0.0 0.0 1.95504e-10
 2.88808  2.88814 2.49028e-10 0.0 0.0 2.49028e-10
 2.88814  2.88820 2.53484e-10 0.0 0.0 2.53484e-10
 2.88820  2.88825 1.89188e-10 0.0 0.0 1.89188e-10
 2.88825  2.88831 2.25090e-10 0.0 0.0 2.25090e-10
 2.88831  2.88837 2.56827e-10 0.0 0.0 2.56827e-10
 2.88837  2.88843 2.53560e-10 0.0 0.0 2.53560e-10
 2.88843  2.88849 2.60845e-10 0.0 0.0 2.60845e-10
 2.88849  2.88854 2.56318e-10 0.0 0.0 2.56318e-10
 2.88854  2.88860 2.51505e-10 0.0 0.0 2.51505e-10
 2.88860  2.88866 2.23131e-10 0.0 0.0 2.23131e-10
 2.88866  2.88872 1.55734e-10 0.0 0.0 1.55734e-10
 2.88872  2.88877 6.82078e-11 0.0 0.0 6.82078e-11
 2.88877  2.88883 1.66465e-10 0.0 0.0 1.66465e-10
 2.88883  2.88889 2.17391e-10 0.0 0.0 2.17391e-10
 2.88889  2.88895 2.45847e-10 0.0 0.0 2.45847e-10
 2.88895  2.88901 2.56545e-10 0.0 0.0 2.56545e-10
 2.88901  2.88906 2.42196e-10 0.0 0.0 2.42196e-10
 2.88906  2.88912 2.63801e-10 0.0 0.0 2.63801e-10
 2.88912  2.88918 2.57918e-10 0.0 0.0 2.57918e-10
 2.88918  2.88924 2.63649e-10 0.0 0.0 2.63649e-10
 2.88924  2.88929 2.59274e-10 0.0 0.0 2.59274e-10
 2.88929  2.88935 2.48523e-10 0.0 0.0 2.48523e-10
 2.88935  2.88941 2.32589e-10 0.0 0.0 2.32589e-10
 2.88941  2.88947 2.16542e-10 0.0 0.0 2.16542e-10
 2.88947  2.88953 1.77841e-10 0.0 0.0 1.77841e-10
 2.88953  2.88958 1.52282e-10 0.0 0.0 1.52282e-10
 2.88958  2.88964 1.14975e-10 0.0 0.0 1.14975e-10
 2.88964  2.88970 3.41247e-11 0.0 0.0 3.41247e-11
 2.88970  2.88976 1.22624e-10 0.0 0.0 1.22624e-10
 2.88976  2.88981 7.23355e-11 0.0 0.0 7.23355e-11
 2.88981  2.88987 6.57824e-11 0.0 0.0 6.57824e-11
 2.88987  2.88993 1.53093e-10 0.0 0.0 1.53093e-10
 2.88993  2.88999 1.82600e-10 0.0 0.0 1.82600e-10
 2.88999  2.89005 2.07045e-10 0.0 0.0 2.07045e-10
 2.89005  2.89010 2.28005e-10 0.0 0.0 2.28005e-10
 2.89010  2.89016 2.07526e-10 0.0 0.0 2.07526e-10
 2.89016  2.89022 2.30244e-10 0.0 0.0 2.30244e-10
 2.89022  2.89028 2.38700e-10 0.0 0.0 2.38700e-10
 2.89028  2.89033 2.23792e-10 0.0 0.0 2.23792e-10
 2.89033  2.89039 1.36496e-10 0.0 0.0 1.36496e-10
 2.89039  2.89045 1.60056e-10 0.0 0.0 1.60056e-10
 2.89045  2.89051 2.24326e-10 0.0 0.0 2.24326e-10
 2.89051  2.89057 2.37049e-10 0.0 0.0 2.37049e-10
 2.89057  2.89062 2.27502e-10 0.0 0.0 2.27502e-10
 2.89062  2.89068 2.56800e-10 0.0 0.0 2.56800e-10
 2.89068  2.89074 2.50198e-10 0.0 0.0 2.50198e-10
 2.89074  2.89080 2.56332e-10 0.0 0.0 2.56332e-10
 2.89080  2.89085 2.57097e-10 0.0 0.0 2.57097e-10
 2.89085  2.89091 2.49678e-10 0.0 0.0 2.49678e-10
 2.89091  2.89097 2.39517e-10 0.0 0.0 2.39517e-10
 2.89097  2.89103 2.17395e-10 0.0 0.0 2.17395e-10
 2.89103  2.89109 1.62382e-10 0.0 0.0 1.62382e-10
 2.89109  2.89114 1.62757e-10 0.0 0.0 1.62757e-10
 2.89114  2.89120 7.20314e-11 0.0 0.0 7.20314e-11
 2.89120  2.89126 1.00608e-10 0.0 0.0 1.00608e-10
 2.89126  2.89132 1.22979e-10 0.0 0.0 1.22979e-10
 2.89132  2.89138 5.30237e-11 0.0 0.0 5.30237e-11
 2.89138  2.89143 7.88530e-11 0.0 0.0 7.88530e-11
